runId,scenario,collector,host,heapFactor,heapLimitMb,mode,invocation,valid,status,invalidReason,operationsPerSecond,latencyP50Ms,latencyP99Ms,latencyP999Ms,latencyP9999Ms,latencyMaxMs,serviceTimeP99Ms,arrivalRatePerSecond,achievedRatePerSecond,overloaded,lateFraction,dispatchLagP99Ms,pauseAverageMs,pauseP99Ms,pauseMaxMs,gen0Collections,gen1Collections,gen2Collections,inducedCollections,workingSetMb,committedMb,warmupSeconds,steadyStateSeconds,seed,backgroundLoadPercent
p05.s3.testhost.throughput,long-lived-cache,wks,testhost,2.0,278,throughput,2,true,ok,,1016602.9854991104,,,,,,,,,false,,,11.938532338308457,26.2157,27.8135,402,402,89,0,171.703125,140.578125,3,10,20221103,
p05.s3.testhost.throughput,long-lived-cache,wks,testhost,2.0,278,throughput,3,true,ok,,988280.6083749725,,,,,,,,,false,,,12.8583984375,28.2035,30.2592,384,384,85,0,163.83984375,136.578125,3,10,20221104,
p05.s3.testhost.throughput,long-lived-cache,wks,testhost,2.0,278,throughput,4,true,ok,,989214.7282236909,,,,,,,,,false,,,12.732973821989528,28.2685,30.3133,382,382,85,0,152.56640625,122.46484375,3,10,20221105,
p05.s3.testhost.throughput,low-allocation-compute,srv,testhost,2.0,70,throughput,0,true,ok,,2544439.2672695825,,,,,,,,,false,,,,,,0,0,0,0,32.265625,,3,10,20221101,
p05.s3.testhost.throughput,low-allocation-compute,srv,testhost,2.0,70,throughput,1,true,ok,,2596564.044921531,,,,,,,,,false,,,,,,0,0,0,0,32.14453125,,3,10,20221102,
p05.s3.testhost.throughput,low-allocation-compute,srv,testhost,2.0,70,throughput,2,true,ok,,2563236.1675671665,,,,,,,,,false,,,,,,0,0,0,0,32.1171875,,3,10,20221103,
p05.s3.testhost.throughput,low-allocation-compute,srv,testhost,2.0,70,throughput,3,true,ok,,2495372.893195092,,,,,,,,,false,,,,,,0,0,0,0,32.109375,,3,10,20221104,
p05.s3.testhost.throughput,low-allocation-compute,srv,testhost,2.0,70,throughput,4,true,ok,,2562997.7920603566,,,,,,,,,false,,,,,,0,0,0,0,32.16796875,,3,10,20221105,
p05.s3.testhost.throughput,low-allocation-compute,wks,testhost,2.0,70,throughput,0,true,ok,,2714348.111222967,,,,,,,,,false,,,,,,0,0,0,0,32.18359375,,3,10,20221101,
p05.s3.testhost.throughput,low-allocation-compute,wks,testhost,2.0,70,throughput,1,true,ok,,2610611.8602548772,,,,,,,,,false,,,,,,0,0,0,0,31.3984375,,3,10,20221102,
p05.s3.testhost.throughput,low-allocation-compute,wks,testhost,2.0,70,throughput,2,true,ok,,2599246.117892736,,,,,,,,,false,,,,,,0,0,0,0,31.40234375,,3,10,20221103,
p05.s3.testhost.throughput,low-allocation-compute,wks,testhost,2.0,70,throughput,3,true,ok,,2719518.8782272604,,,,,,,,,false,,,,,,0,0,0,0,31.3828125,,3,10,20221104,
p05.s3.testhost.throughput,low-allocation-compute,wks,testhost,2.0,70,throughput,4,true,ok,,2672862.686712318,,,,,,,,,false,,,,,,0,0,0,0,31.3046875,,3,10,20221105,
p05.s3.testhost.latency,allocation-churn,srv,testhost,2.0,70,latency,0,true,ok,,67848.03268967557,0.016300000000000002,1.8619,2.4172000000000002,2.8757,3.1123000000000003,0.007,67883,67848.03268967557,false,0.27301839477200024,1.649,1.9111141552511415,2.6943,3.5613,438,437,0,0,116.81640625,40.78125,3,10,20221101,
p05.s3.testhost.latency,allocation-churn,srv,testhost,2.0,70,latency,1,true,ok,,67850.89869596696,0.0164,1.9705000000000001,2.6646,5.717700000000001,6.320600000000001,0.007200000000000001,67883,67850.89869596696,false,0.2746308977324106,1.7395,2.000401826484018,2.9123,6.2022,438,437,0,0,117.5234375,41.97265625,3,10,20221102,
p05.s3.testhost.latency,allocation-churn,srv,testhost,2.0,70,latency,2,true,ok,,67849.37958857726,0.0164,1.9057000000000002,2.4676,3.2249000000000003,3.5411,0.0074,67883,67849.37958857726,false,0.2732268983171271,1.6897,1.9528382687927108,3.1505,3.5455,439,438,0,0,118.5390625,42.9765625,3,10,20221103,
p05.s3.testhost.latency,allocation-churn,srv,testhost,2.0,70,latency,3,true,ok,,68018.14053447977,0.016300000000000002,1.8839000000000001,2.4862,2.9703,3.4179000000000004,0.0068000000000000005,67883,68018.14053447977,false,0.2754093865123136,1.6740000000000002,1.9466575342465753,2.9538,3.7488,438,437,0,0,116.80078125,40.91796875,3,10,20221104,
p05.s3.testhost.latency,allocation-churn,srv,testhost,2.0,70,latency,4,true,ok,,67843.60843532073,0.016300000000000002,1.9648,2.8991000000000002,4.567200000000001,5.3269,0.007,67883,67843.60843532073,false,0.27546377874147715,1.7255,1.9990732265446225,3.8455,6.1149,437,436,0,0,116.0546875,40.46875,3,10,20221105,
p05.s3.testhost.latency,allocation-churn,wks,testhost,2.0,70,latency,0,true,ok,,67834.66571345869,0.0183,3.4015,3.8597,4.2679,4.5652,0.0053,67883,67834.66571345869,false,0.4949726849024169,3.3144,3.3488807803468204,4.1598,5.234,1384,1383,1,0,87.3046875,16.890625,3,10,20221101,
p05.s3.testhost.latency,allocation-churn,wks,testhost,2.0,70,latency,1,true,ok,,67838.85412659579,0.035300000000000005,3.7674000000000003,4.4256,5.3875,5.8521,0.006200000000000001,67883,67838.85412659579,false,0.5113696756523385,3.6546000000000003,3.637472161966739,4.5799,9.4848,1384,1383,1,0,87.421875,16.890625,3,10,20221102,
p05.s3.testhost.latency,allocation-churn,wks,testhost,2.0,70,latency,2,true,ok,,67838.17879343903,0.020900000000000002,3.6201000000000003,4.125500000000001,4.9343,5.3925,0.0057,67883,67838.17879343903,false,0.4980288482785426,3.5197000000000003,3.5119761388286337,4.3022,5.349,1384,1383,1,0,87.42578125,16.890625,3,10,20221103,
p05.s3.testhost.latency,allocation-churn,wks,testhost,2.0,70,latency,3,true,ok,,68015.99062005954,0.022000000000000002,3.7031,4.8301,9.5061,10.0525,0.0056,67883,68015.99062005954,false,0.5131510211574439,3.5897,3.5889761560693643,4.4063,10.0323,1384,1383,1,0,87.296875,16.890625,3,10,20221104,
p05.s3.testhost.latency,allocation-churn,wks,testhost,2.0,70,latency,4,true,ok,,67830.80158930004,0.019200000000000002,3.5100000000000002,4.0201,5.0715,5.870900000000001,0.0054,67883,67830.80158930004,false,0.5009920915965139,3.4151000000000002,3.417018063583815,4.2271,5.0776,1384,1383,1,0,87.34375,16.890625,3,10,20221105,
p05.s3.testhost.latency,large-object-pressure,srv,testhost,2.0,134,latency,0,true,ok,,4278.479884314531,0.024900000000000002,27.0669,35.007200000000005,39.0726,39.838100000000004,0.4027,4291,4278.479884314531,false,0.16564186221608734,18.6689,1.8594158964879852,22.4511,24.7324,937,698,255,0,71.19140625,74.5859375,3,10,20221101,
p05.s3.testhost.latency,large-object-pressure,srv,testhost,2.0,134,latency,1,true,ok,,4294.628961472444,0.0246,27.5992,39.734300000000005,46.307300000000005,47.139300000000006,0.3637,4291,4294.628961472444,false,0.168976211390567,18.593,1.882517924528302,22.616,24.679,918,685,253,0,72.0703125,103.33203125,3,10,20221102,
p05.s3.testhost.latency,large-object-pressure,srv,testhost,2.0,134,latency,2,true,ok,,4273.578199616728,0.0247,33.9709,47.0872,51.043800000000005,51.6894,0.3951,4291,4273.578199616728,false,0.17125289066561497,19.5472,1.974982292637465,22.6607,23.9185,935,684,247,0,72.27734375,116.51171875,3,10,20221103,
p05.s3.testhost.latency,large-object-pressure,srv,testhost,2.0,134,latency,3,true,ok,,4307.70827494983,0.0246,30.976300000000002,44.0291,52.1102,52.872400000000006,0.3849,4291,4307.70827494983,false,0.1588118243909435,19.0028,1.751584487534626,22.8502,24.4098,941,710,245,0,71.58984375,113.87890625,3,10,20221104,
p05.s3.testhost.latency,large-object-pressure,srv,testhost,2.0,134,latency,4,true,ok,,4296.107212253927,0.0241,30.8778,46.8054,52.0737,52.5328,0.3891,4291,4296.107212253927,false,0.15094204327483282,18.479200000000002,1.6949832713754647,22.2267,23.9544,932,721,249,0,69.484375,52.171875,3,10,20221105,
p05.s3.testhost.latency,large-object-pressure,wks,testhost,2.0,134,latency,0,true,ok,,4278.507219680848,0.018000000000000002,0.23090000000000002,1.2172,6.2868,6.945200000000001,0.19360000000000002,4291,4278.507219680848,false,0.03635516196690748,0.0742,0.14703125,0.4002,1.2256,961,516,515,0,42.51171875,67.69140625,3,10,20221101,
p05.s3.testhost.latency,large-object-pressure,wks,testhost,2.0,134,latency,1,true,ok,,4294.6975694266,0.018000000000000002,0.2267,0.4848,1.1753,2.299,0.1961,4291,4294.6975694266,false,0.03766380438484843,0.0737,0.1498761904761905,0.4211,1.292,961,516,515,0,42.42578125,68.58203125,3,10,20221102,
p05.s3.testhost.latency,large-object-pressure,wks,testhost,2.0,134,latency,2,true,ok,,4273.6133628902135,0.0181,0.2223,0.5586,1.701,2.2488,0.1875,4291,4273.6133628902135,false,0.03646272161769715,0.0784,0.1467494880546075,0.4498,1.1689,959,515,513,0,43.58203125,72.38671875,3,10,20221103,
p05.s3.testhost.latency,large-object-pressure,wks,testhost,2.0,134,latency,3,true,ok,,4307.7153604582745,0.0179,0.22540000000000002,0.5227,2.0703,2.458,0.188,4291,4307.7153604582745,false,0.03768173099331337,0.0799,0.14579490708878184,0.4364,1.1217,952,512,506,0,43.26171875,75.03125,3,10,20221104,
p05.s3.testhost.latency,large-object-pressure,wks,testhost,2.0,134,latency,4,true,ok,,4301.5600652487965,0.0179,0.2225,0.5095000000000001,1.0734000000000001,1.4119000000000002,0.1925,4291,4301.5600652487965,false,0.036247602316117816,0.07540000000000001,0.14831496598639454,0.4716,1.3549,959,514,513,0,42.25,70.00390625,3,10,20221105,
p05.s3.testhost.latency,long-lived-cache,srv,testhost,2.0,278,latency,0,true,ok,,505108.4253984657,0.0085,4.7453,7.8186,8.5016,8.944,0.0023,505139,505108.4253984657,false,0.5534097469287586,3.4198,7.9196,19.1331,19.1331,30,28,1,0,569.6640625,229.23046875,3,10,20221101,
p05.s3.testhost.latency,long-lived-cache,srv,testhost,2.0,278,latency,1,true,ok,,504745.9077696898,0.0086,6.0675,13.1819,17.706400000000002,18.3622,0.0024000000000000002,505139,504745.9077696898,false,0.551104060161963,4.5332,8.732866666666666,18.0044,18.0044,30,28,1,0,574.546875,231.24609375,3,10,20221102,
p05.s3.testhost.latency,long-lived-cache,srv,testhost,2.0,278,latency,2,true,ok,,504817.45846143865,0.008400000000000001,4.9378,8.0627,10.1599,10.6674,0.0023,505139,504817.45846143865,false,0.5424196264638202,3.6525000000000003,8.114516129032259,20.6883,20.6883,31,29,1,0,569.7578125,229.40234375,3,10,20221103,
p05.s3.testhost.latency,long-lived-cache,srv,testhost,2.0,278,latency,3,true,ok,,504677.817645961,0.008400000000000001,4.644,7.7655,9.3042,9.7102,0.0023,505139,504677.817645961,false,0.5555550817924145,3.3586,7.67358064516129,18.0556,18.0556,31,29,1,0,567.88671875,226.5,3,10,20221104,
p05.s3.testhost.latency,long-lived-cache,srv,testhost,2.0,278,latency,4,true,ok,,505262.6222171143,0.0085,5.0865,8.1251,9.067400000000001,9.3587,0.0024000000000000002,505139,505262.6222171143,false,0.5548224578550884,3.7704,8.250533333333333,23.3528,23.3528,30,28,1,0,584.5546875,240.74609375,3,10,20221105,
p05.s3.testhost.latency,long-lived-cache,wks,testhost,2.0,278,latency,0,true,ok,,503780.63689256826,0.0165,49.034400000000005,55.5906,57.6846,58.069300000000005,0.0037,505139,503780.63689256826,false,0.6020464740322047,23.357400000000002,14.072421319796954,28.9712,29.312,197,197,44,0,472.72265625,116.84765625,3,10,20221101,
p05.s3.testhost.latency,long-lived-cache,wks,testhost,2.0,278,latency,1,true,ok,,503868.01231846557,0.0148,48.0689,54.5165,59.02,59.6486,0.0037,505139,503868.01231846557,false,0.6000512882440431,22.171100000000003,13.259467005076141,27.1821,31.3882,197,197,44,0,470.6796875,114.78125,3,10,20221102,
p05.s3.testhost.latency,long-lived-cache,wks,testhost,2.0,278,latency,2,true,ok,,504640.1360525816,0.014700000000000001,46.2169,54.636900000000004,57.2259,57.799,0.0037,505139,504640.1360525816,false,0.6004840708734093,22.3461,13.336187817258882,27.4618,27.6549,197,197,44,0,467.4609375,91.90234375,3,10,20221103,
p05.s3.testhost.latency,long-lived-cache,wks,testhost,2.0,278,latency,3,true,ok,,504017.8123763688,0.0182,46.3491,57.278600000000004,63.071000000000005,63.6576,0.0038,505139,504017.8123763688,false,0.5970437383038667,23.974700000000002,13.747274111675129,29.5062,31.9292,197,197,44,0,474.640625,102.9140625,3,10,20221104,
p05.s3.testhost.latency,long-lived-cache,wks,testhost,2.0,278,latency,4,true,ok,,504309.8951358622,0.015700000000000002,46.585300000000004,54.336200000000005,59.418800000000005,60.0777,0.0038,505139,504309.8951358622,false,0.5982985338232112,23.6182,13.561218274111674,33.2123,33.9789,197,197,44,0,478.4453125,102.6796875,3,10,20221105,
p05.s3.testhost.latency,low-allocation-compute,srv,testhost,2.0,70,latency,0,true,ok,,749930.0834414514,0.008400000000000001,0.0843,2.0369,3.8964000000000003,4.4979000000000005,0.0016,750000,749930.0834414514,false,0.6013118974358974,0.0125,,,,0,0,0,0,477.91796875,,3,10,20221101,
p05.s3.testhost.latency,low-allocation-compute,srv,testhost,2.0,70,latency,1,true,ok,,749641.0430362464,0.008400000000000001,0.0557,0.8159000000000001,2.0576000000000003,2.4075,0.0017000000000000001,750000,749641.0430362464,false,0.6002057435897435,0.011300000000000001,,,,0,0,0,0,477.9921875,,3,10,20221102,
p05.s3.testhost.latency,low-allocation-compute,srv,testhost,2.0,70,latency,2,true,ok,,750144.3739402768,0.008400000000000001,0.0465,1.3,3.7498,4.2862,0.0017000000000000001,750000,750144.3739402768,false,0.607714358974359,0.011600000000000001,,,,0,0,0,0,477.984375,,3,10,20221103,
p05.s3.testhost.latency,low-allocation-compute,srv,testhost,2.0,70,latency,3,true,ok,,749816.519897581,0.0085,0.0475,1.2145000000000001,3.7726,4.3667,0.0016,750000,749816.519897581,false,0.6062664615384615,0.0105,,,,0,0,0,0,477.984375,,3,10,20221104,
p05.s3.testhost.latency,low-allocation-compute,srv,testhost,2.0,70,latency,4,true,ok,,750004.5750279076,0.0085,0.0592,1.173,3.061,3.637,0.0017000000000000001,750000,750004.5750279076,false,0.6037161025641026,0.0126,,,,0,0,0,0,478.09375,,3,10,20221105,
p05.s3.testhost.latency,low-allocation-compute,wks,testhost,2.0,70,latency,0,true,ok,,749934.9287231078,0.008400000000000001,0.0408,0.4917,1.7204000000000002,2.1472,0.0017000000000000001,750000,749934.9287231078,false,0.6009659487179487,0.0103,,,,0,0,0,0,477.0703125,,3,10,20221101,
p05.s3.testhost.latency,low-allocation-compute,wks,testhost,2.0,70,latency,1,true,ok,,749640.2361177604,0.0083,0.0516,1.1304,2.9004000000000003,3.3995,0.0016,750000,749640.2361177604,false,0.608196,0.0126,,,,0,0,0,0,477.08984375,,3,10,20221102,
p05.s3.testhost.latency,low-allocation-compute,wks,testhost,2.0,70,latency,2,true,ok,,750143.0176514807,0.008400000000000001,0.0483,1.2392,2.854,3.2048,0.0016,750000,750143.0176514807,false,0.6046123076923077,0.0117,,,,0,0,0,0,477.04296875,,3,10,20221103,
p05.s3.testhost.latency,low-allocation-compute,wks,testhost,2.0,70,latency,3,true,ok,,749817.315662777,0.008400000000000001,0.050800000000000005,0.7292000000000001,1.5037,1.7039000000000002,0.0016,750000,749817.315662777,false,0.6075324102564102,0.0123,,,,0,0,0,0,477.0859375,,3,10,20221104,
p05.s3.testhost.latency,low-allocation-compute,wks,testhost,2.0,70,latency,4,true,ok,,750006.2596676288,0.0083,0.0391,0.5327000000000001,1.7882,2.3123,0.0016,750000,750006.2596676288,false,0.6075419487179488,0.011600000000000001,,,,0,0,0,0,477.03515625,,3,10,20221105,
